,id,bathrooms,bedrooms,beds,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,reviews_per_month
4286,30427777,1.0,0.0,2.0,1.0,1125.0,4.67,4.83,5.0,5.0,5.0,0.08
4287,30765315,1.0,2.0,2.0,1.0,1125.0,4.48,4.67,4.7,4.83,4.83,1.83
4288,30765984,2.0,2.0,2.0,2.0,1125.0,4.87,4.89,4.96,4.98,4.96,1.43
4289,30771124,1.0,2.0,3.0,4.0,1125.0,4.75,4.84,4.82,4.94,4.85,1.51
4290,30771837,2.0,2.0,2.0,1.0,1125.0,4.76,4.87,4.68,4.77,4.97,2.36
4291,30778966,1.0,1.0,2.0,1.6,1125.0,4.96,4.93,4.89,4.96,4.89,1.83
4292,30794332,1.5,2.0,3.0,1.0,1125.0,4.87,4.87,4.85,4.93,4.81,1.78
4293,30437375,1.5,1.0,2.0,1.0,1125.0,4.76,4.8,4.82,5.0,4.96,0.68
4294,30437834,2.0,2.0,3.0,2.7,1125.0,4.71,4.57,4.86,4.86,4.71,0.1
4295,30451905,2.0,3.0,,1.0,1125.0,4.78,4.87,4.79,4.9,4.82,
4296,30452635,2.0,3.0,,1.0,1125.0,4.76,4.81,4.76,4.86,4.83,5.35
4297,30458536,1.0,1.0,2.0,2.0,182.1,4.88,4.81,4.58,4.73,4.85,0.36
4298,30478274,1.5,1.0,2.0,2.0,30.0,4.88,4.81,4.58,4.73,4.85,0.36
4299,30487648,1.0,1.0,1.0,2.0,1125.0,4.82,4.84,4.83,4.94,4.96,2.16
4300,30492222,1.0,1.0,1.0,4.0,1125.0,4.89,4.92,4.94,5.0,4.96,0.72
4301,30502975,1.0,1.0,1.0,3.0,1125.0,4.91,4.93,4.81,4.88,4.95,0.58
4302,30507882,1.0,1.0,1.0,3.0,90.0,4.86,4.88,4.9,4.9,4.95,1.01
4303,30799600,,,,,1125.0,,,4.5,,4.5,0.06
4304,30828383,1.0,2.0,2.0,2.0,1125.0,4.79,4.81,4.79,4.88,4.81,0.75
4305,30829241,1.0,3.0,2.0,2.0,1125.0,4.88,5.0,4.63,5.0,5.0,0.26
4306,30829489,1.0,1.0,2.0,3.0,120.0,4.64,4.79,4.86,5.0,4.93,0.19
4307,30853727,1.0,1.0,1.0,1.0,7.0,4.75,4.69,4.5,4.86,4.89,0.5
4308,30854213,1.0,1.0,1.0,,1125.0,4.58,4.74,4.63,4.79,4.68,0.26
4309,30510937,3.0,3.0,,2.0,1125.0,4.83,4.85,4.76,4.91,4.93,1.13
4310,30513026,2.0,2.0,2.0,2.0,1125.0,4.87,4.94,4.9,4.91,4.97,1.62
4311,30530005,1.0,1.0,1.0,2.0,1125.0,5.0,5.0,4.97,5.0,4.94,1.27
4312,30531081,1.0,1.0,3.0,1.0,1125.0,4.83,4.85,4.88,4.96,4.97,1.5
4313,30535165,1.0,2.0,2.0,4.0,1125.0,4.81,4.83,4.71,4.85,4.97,2.66
4314,30537467,1.0,2.0,2.0,1.0,1125.0,4.78,4.78,4.81,4.9,4.94,2.31
4315,30541193,1.0,1.0,2.0,2.0,1125.0,4.87,4.87,4.9,4.94,4.71,2.33
4316,30541361,1.0,2.0,2.0,2.0,1125.0,4.99,4.98,4.98,4.98,4.97,1.88
4317,30859823,2.0,1.0,1.0,1.0,1125.0,4.6,4.69,4.66,4.84,4.93,4.48
4318,30865606,1.0,1.0,2.0,5.0,1125.0,4.95,4.91,5.0,4.95,4.59,1.02
4319,30880903,1.0,1.0,1.0,5.0,180.0,4.8,5.0,5.0,5.0,5.0,0.26
4320,30892306,1.0,1.0,1.0,2.0,1125.0,4.61,4.7,4.5,4.78,4.86,1.37
4321,30901456,3.5,,,1.0,365.0,4.41,4.48,,4.66,4.85,1.31
4322,30914643,1.0,2.0,3.0,2.0,1125.0,4.73,4.74,4.74,4.82,4.86,2.68
4323,30557079,1.0,2.0,3.0,1.0,1125.0,4.92,4.92,4.79,4.83,4.79,0.35
4324,30559340,2.5,2.0,,2.0,30.0,5.0,5.0,5.0,4.94,4.94,2.46
4325,30563492,1.0,2.0,2.0,2.0,1125.0,4.92,4.94,4.91,4.91,4.9,4.69
4326,30566849,1.0,1.0,2.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.05
4327,30583594,3.0,3.0,3.0,2.0,31.0,4.79,4.64,4.71,5.0,4.86,0.19
4328,30586209,1.0,1.0,1.0,1.0,1125.0,5.0,4.86,4.57,5.0,5.0,0.1
4329,30586841,1.0,1.0,1.0,2.0,1125.0,4.67,4.89,,5.0,4.89,0.12
4330,30589152,1.0,1.0,1.0,2.0,1125.0,4.82,4.86,4.91,4.75,4.98,3.53
4331,30589685,1.0,1.0,1.0,2.0,31.0,4.92,4.96,4.95,4.96,4.94,1.21
4332,30923859,1.0,1.0,1.0,2.0,1125.0,4.88,5.0,4.88,5.0,5.0,0.11
4333,30932010,1.0,1.0,1.0,,730.0,5.0,5.0,4.96,5.0,4.89,0.4
4334,30935056,1.0,1.0,1.0,2.0,1125.0,4.95,5.0,4.9,4.95,5.0,0.29
4335,30940030,1.0,1.0,2.0,,1125.0,4.99,4.96,4.97,4.97,4.96,1.03
4336,30955534,2.0,2.0,2.0,1.9,1125.0,4.87,4.88,4.87,4.96,4.84,2.81
4337,30956554,1.0,1.0,1.0,4.0,180.0,4.67,4.61,4.72,4.67,4.67,0.26
4338,30958098,2.5,2.0,2.0,2.2,1125.0,4.89,4.93,4.91,4.96,4.8,0.62
4339,30593315,2.0,2.0,2.0,2.0,1125.0,4.89,4.93,4.89,4.97,4.86,3.23
4340,30641909,1.0,1.0,1.0,4.0,1125.0,4.63,4.63,4.6,4.79,4.85,1.06
4341,30664925,1.0,1.0,1.0,1.0,1125.0,4.8,4.6,5.0,5.0,4.8,0.14
4342,30675445,3.0,3.0,3.0,2.0,60.0,4.93,4.89,4.98,4.99,4.93,2.07
4343,30675672,3.0,3.0,3.0,3.0,365.0,4.93,4.89,4.98,4.99,4.93,2.07
4344,30676700,1.5,1.0,,2.0,1125.0,4.81,4.87,4.92,4.65,4.86,1.18
4345,30676951,1.5,1.0,2.0,1.0,1125.0,4.77,4.91,4.8,4.98,4.94,1.18
4346,30677831,1.0,1.0,1.0,1.0,1125.0,4.96,4.93,4.98,4.98,4.98,1.7
4347,30687177,1.0,1.0,1.0,,1125.0,4.88,4.92,4.88,4.96,4.96,0.36
4348,30687792,1.0,1.0,2.0,2.0,1125.0,4.88,4.94,4.84,4.92,4.74,4.23
4349,30961846,1.0,1.0,2.0,1.0,99.0,4.75,4.83,4.89,4.79,4.77,3.34
4350,30961955,2.0,2.0,2.0,1.0,1125.0,4.86,4.76,5.0,4.95,4.95,0.29
4351,30965702,1.5,1.0,1.0,1.0,1125.0,4.86,4.88,4.85,4.89,4.85,0.92
4352,30967436,1.0,1.0,2.0,2.0,1125.0,4.63,4.65,4.65,4.7,4.88,0.58
4353,30983968,1.0,1.0,1.0,2.0,1125.0,4.78,4.79,4.74,4.9,4.92,2.42
4354,30689393,1.0,1.0,1.0,1.0,1125.0,4.93,4.93,4.92,4.91,4.9,2.44
4355,30690249,1.0,1.0,1.0,2.0,700.0,4.87,4.9,4.85,4.86,4.98,2.29
4356,30691820,1.0,1.0,1.0,1.0,17.0,5.0,5.0,5.0,5.0,5.0,0.04
4357,30693536,1.0,2.0,,3.0,1125.0,4.9,4.78,4.88,4.82,4.67,0.82
4358,30693922,1.0,1.0,1.0,,730.0,4.91,5.0,4.82,5.0,5.0,0.15
4359,30694058,1.0,1.0,1.0,3.0,1125.0,4.83,4.95,4.95,4.91,4.98,0.79
4360,30694560,1.0,1.0,1.0,3.0,1125.0,4.79,4.81,4.9,4.97,4.96,0.93
4361,30716816,1.0,1.0,3.0,2.0,1125.0,4.61,4.75,4.54,4.87,4.86,3.57
4362,30718216,1.0,2.0,3.0,1.0,1125.0,4.79,4.94,4.94,4.88,4.64,0.45
4363,30720271,,,,1.0,758.3,4.51,4.58,4.58,,4.68,1.04
4364,30990149,,,,,100.0,5.0,5.0,4.75,5.0,5.0,0.11
4365,30998403,2.5,2.0,2.0,2.0,60.0,4.85,4.94,4.79,5.0,4.67,0.48
4366,30998957,2.0,2.0,,,1125.0,4.81,4.85,4.83,4.96,4.97,2.06
4367,31001798,,,,1.0,1125.0,4.79,4.76,4.69,4.9,4.92,4.05
4368,31036813,1.0,1.0,1.0,1.0,1125.0,4.75,4.79,4.83,4.85,4.87,0.75
4369,31037719,1.0,1.0,1.0,1.0,1125.0,4.67,4.66,4.78,4.74,4.85,4.45
4370,31038877,1.0,1.0,2.0,2.0,1125.0,4.6,4.8,4.44,4.84,4.84,0.4
4371,30726699,1.0,0.0,1.0,3.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.39
4372,30728565,1.0,2.0,1.0,1.0,90.0,4.9,4.91,4.87,4.88,4.81,2.55
4373,30728901,1.0,3.0,,1.0,1125.0,4.9,4.91,4.87,4.88,4.81,2.55
4374,30729638,3.0,3.0,3.0,1.0,1125.0,4.93,4.8,4.8,4.93,4.73,0.23
4375,30734316,1.5,1.0,2.0,3.1,1125.0,4.87,4.91,4.91,4.92,4.99,1.25
4376,30734894,1.5,1.0,2.0,2.0,1125.0,5.0,5.0,4.5,5.0,5.0,0.03
4377,30735543,2.0,2.0,3.0,2.5,1125.0,4.9,5.0,4.95,5.0,5.0,0.28
4378,30736474,2.5,3.0,,4.0,1125.0,4.91,4.94,4.8,4.89,4.94,1.53
4379,30744515,0.0,1.0,3.0,1.0,1125.0,4.56,4.75,4.57,4.77,4.92,2.89
4380,31041007,1.0,1.0,1.0,2.0,15.0,4.81,5.0,4.89,5.0,4.89,0.37
4381,31049912,1.0,1.0,1.0,,1125.0,4.81,5.0,4.89,5.0,4.89,0.37
4382,31053396,1.0,1.0,1.0,3.0,1125.0,4.85,4.89,4.9,4.84,4.98,1.54
4383,31054539,1.0,1.0,1.0,3.0,1125.0,4.8,4.91,4.89,4.94,4.92,2.63
4384,31056290,1.0,1.0,1.0,3.0,180.0,5.0,,5.0,5.0,5.0,0.03
4385,31057449,1.5,1.0,1.0,1.0,90.0,4.79,4.84,4.76,4.95,4.97,0.53
4386,31059051,1.0,1.0,1.0,3.0,60.0,4.88,4.94,4.91,4.91,4.97,0.45
4387,31060261,3.0,3.0,,2.0,1125.0,4.86,4.97,4.97,4.83,4.92,0.5
4388,31065331,1.0,1.0,2.0,1.0,1125.0,4.83,4.87,4.9,4.93,4.79,4.81
4389,31072443,1.5,1.0,1.0,1.0,1125.0,4.56,4.66,4.58,4.65,4.76,1.99
4390,31262969,1.5,1.0,1.0,1.0,30.0,4.56,4.66,4.58,4.65,4.76,1.99
4391,31280530,1.0,1.0,1.0,1.0,10.0,4.9,4.83,4.9,4.97,4.79,1.05
4392,31285561,1.0,1.0,1.0,1.0,1125.0,5.0,5.0,5.0,,5.0,0.01
4393,31287231,2.0,2.0,2.0,2.0,1125.0,4.98,4.96,4.89,5.0,5.0,0.65
4394,31287530,1.0,0.0,1.0,1.5,574.6,4.44,4.81,4.31,4.81,4.81,0.22
4395,31290646,1.0,1.0,1.0,1.0,15.0,4.89,4.78,4.89,5.0,4.89,0.13
4396,31293685,1.0,1.0,1.0,2.0,10.0,5.0,5.0,5.0,5.0,5.0,0.03
4397,31296501,1.0,1.0,1.0,1.0,1125.0,4.36,4.45,4.55,4.73,4.82,0.21
4398,31307371,1.0,1.0,1.0,1.0,30.0,,,4.5,,,0.09
4399,31307559,1.0,1.0,1.0,2.0,1125.0,4.89,4.89,4.91,4.99,4.95,2.16
4400,31307837,1.0,1.0,2.0,1.0,30.0,4.75,5.0,4.75,5.0,4.5,0.11
4401,31076055,1.0,1.0,1.0,4.0,1125.0,4.92,4.9,4.9,4.92,4.98,0.69
4402,31086391,1.0,1.0,1.0,2.0,1125.0,,,4.32,4.76,4.72,1.04
4403,31086849,1.0,3.0,3.0,1.0,1125.0,4.61,4.72,4.57,4.84,4.89,4.34
4404,31086885,1.0,2.0,3.0,,1125.0,4.61,4.72,4.57,4.84,4.89,4.34
4405,31088867,1.5,1.0,0.0,1.7,1125.0,4.8,4.7,4.97,4.83,4.97,0.41
4406,31099048,1.0,1.0,1.0,5.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.04
4407,31308321,1.0,1.0,1.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.03
4408,31308373,1.0,1.0,1.0,2.0,90.0,4.73,4.78,4.7,4.9,4.94,2.62
4409,31311091,1.0,1.0,2.0,1.0,360.0,4.76,4.84,4.82,4.87,4.52,2.76
4410,31311837,1.0,1.0,3.0,1.0,30.0,4.33,4.44,4.44,,,0.13
4411,31312409,1.0,1.0,3.0,1.0,30.0,,,4.7,4.6,4.5,0.14
4412,31312417,1.0,1.0,2.0,1.0,30.0,4.5,4.75,4.58,4.92,4.67,0.18
4413,31314962,1.0,1.0,1.0,1.0,30.0,4.33,,4.33,,,0.1
4414,31315138,1.0,1.0,1.0,1.0,30.0,,,,,,0.08
4415,31315549,1.0,1.0,1.0,1.0,30.0,4.5,4.6,4.7,,,0.26
4416,31315704,1.0,1.0,2.0,1.0,30.0,,5.0,5.0,5.0,5.0,0.02
4417,31315705,1.0,1.0,2.0,1.0,30.0,,,5.0,,,0.03
4418,31102638,1.0,1.0,1.0,2.0,1125.0,5.0,5.0,4.88,5.0,5.0,0.11
4419,31104143,1.0,2.0,,2.0,1125.0,4.67,4.74,4.71,4.8,4.89,1.17
4420,31104872,1.0,1.0,1.0,,1125.0,4.67,4.74,4.71,4.8,4.89,1.17
4421,31105675,1.0,1.0,1.0,2.0,1125.0,4.87,4.87,4.78,4.93,4.8,1.92
4422,31121149,1.0,1.0,1.0,2.0,60.0,4.83,4.89,4.88,4.94,4.97,3.73
4423,31122960,1.0,1.0,1.0,1.0,1125.0,4.83,4.89,4.88,4.94,4.97,3.73
4424,31128857,1.0,1.0,1.0,1.0,7.0,4.83,4.89,4.88,4.94,4.97,3.73
4425,31148269,2.5,3.0,3.0,2.2,1125.0,4.89,4.84,4.92,4.88,4.81,0.9
4426,31165418,1.0,1.0,1.0,1.0,1125.0,4.51,4.71,4.56,4.78,4.98,2.49
4427,31165803,1.0,1.0,1.0,1.0,1125.0,4.59,4.77,4.62,4.68,4.97,2.3
4428,31166392,1.0,1.0,1.0,1.0,1125.0,4.49,4.65,4.54,4.73,4.91,2.46
4429,31166655,1.5,1.0,1.0,1.0,1125.0,4.56,4.67,4.45,4.71,4.94,2.5
4430,31172505,1.5,1.0,1.0,,1125.0,4.64,4.64,4.64,5.0,4.93,0.21
4431,31315726,1.0,1.0,2.0,1.0,30.0,5.0,5.0,5.0,5.0,5.0,0.12
4432,31315727,1.0,1.0,1.0,1.0,30.0,4.71,4.83,4.42,4.96,4.88,0.34
4433,31316765,1.0,1.0,1.0,1.0,1125.0,5.0,5.0,4.5,5.0,5.0,0.03
4434,31333790,1.0,2.0,1.0,2.0,1125.0,4.33,,,5.0,5.0,0.04
4435,31337201,1.0,1.0,1.0,1.0,1125.0,4.97,4.95,4.98,4.99,4.98,2.48
4436,31339407,1.0,2.0,2.0,3.0,365.0,4.9,4.93,4.67,4.91,4.95,1.13
4437,31340300,1.0,1.0,1.0,2.0,120.0,4.88,4.92,4.9,4.86,4.94,3.25
4438,31340772,1.0,1.0,1.0,3.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.02
4439,31353974,1.0,1.0,1.0,3.0,1125.0,4.69,4.92,4.77,5.0,5.0,0.18
4440,31355611,1.0,2.0,1.0,4.0,30.0,4.72,4.78,4.83,4.56,4.83,0.25
4441,31172579,1.5,0.0,2.0,2.0,1125.0,4.78,4.78,4.91,4.98,4.91,0.63
4442,31174645,1.0,0.0,2.0,1.3,1125.0,4.87,4.89,4.79,4.89,4.9,2.97
4443,31177196,2.0,2.0,2.0,2.0,1125.0,4.94,4.97,4.9,4.87,4.92,1.37
4444,31183431,2.0,2.0,2.0,2.0,180.0,4.94,4.97,4.94,4.97,4.94,0.45
4445,31189720,1.0,1.0,2.0,4.0,40.0,4.54,4.69,4.46,,4.62,0.21
4446,31190740,1.0,1.0,2.0,2.0,2.0,4.54,4.69,4.46,,4.62,0.21
4447,31190931,1.0,1.0,1.0,3.0,1125.0,4.75,4.79,4.82,4.79,4.86,0.38
4448,31194824,1.0,1.0,1.0,2.0,1125.0,4.88,4.98,4.93,4.98,5.0,0.55
4449,31382068,1.0,1.0,1.0,1.0,1125.0,4.59,4.41,4.47,4.71,4.59,1.19
4450,31383590,1.0,1.0,1.0,2.0,1125.0,4.93,4.94,4.93,4.97,4.94,1.6
4451,31386095,1.0,1.0,1.0,1.0,1125.0,4.6,,5.0,4.6,4.8,0.07
4452,31386951,1.0,1.0,1.0,1.0,1125.0,4.83,4.83,4.92,4.92,5.0,0.17
4453,31387014,1.0,1.0,1.0,1.0,1125.0,5.0,5.0,4.89,5.0,5.0,0.12
4454,31387395,1.0,1.0,1.0,1.0,1125.0,4.55,4.73,4.45,4.64,4.91,0.15
4455,31388104,1.0,1.0,1.0,2.0,1125.0,4.84,4.84,4.81,4.78,4.91,0.89
4456,31391631,1.0,1.0,1.0,2.0,365.0,4.69,4.8,4.71,4.86,4.94,0.49
4457,31392108,1.0,1.0,1.0,1.0,365.0,4.5,4.5,5.0,5.0,5.0,0.08
4458,31392401,1.0,2.0,1.0,1.0,1125.0,4.5,4.5,5.0,5.0,5.0,0.08
4459,31195179,2.0,2.0,2.0,2.0,400.6,4.9,4.9,4.84,4.88,4.99,1.06
4460,31210926,1.0,1.0,1.0,1.0,1125.0,4.81,4.82,4.79,4.88,4.89,2.33
4461,31211360,1.0,1.0,1.0,2.0,1125.0,4.81,4.82,4.79,4.88,4.89,2.33
4462,31236565,2.0,2.0,3.0,2.0,360.0,5.0,5.0,5.0,5.0,5.0,0.11
4463,31237378,1.0,1.0,3.0,2.0,60.0,4.95,4.95,4.98,4.93,4.75,2.26
4464,31237949,1.5,1.0,1.0,1.0,1125.0,4.77,4.85,4.84,4.95,4.93,1.02
4465,31240835,2.5,,,,365.0,4.77,4.85,4.84,4.95,4.93,1.02
4466,31242725,1.0,1.0,1.0,4.0,1125.0,4.77,4.85,4.84,4.95,4.93,1.02
4467,31393253,1.0,1.0,1.0,2.0,30.0,4.77,4.85,4.84,4.95,4.93,1.02
4468,31403321,1.0,1.0,1.0,1.0,1125.0,,5.0,,,5.0,0.01
4469,31403777,1.0,1.0,1.0,1.0,1125.0,4.5,4.67,4.67,5.0,5.0,0.08
4470,31404975,1.5,1.0,1.0,1.0,365.0,4.79,4.83,4.75,4.9,4.92,0.67
4471,31407390,1.5,1.0,1.0,1.0,1125.0,4.95,4.95,4.95,4.95,4.9,0.28
4472,31412441,2.0,2.0,2.0,5.0,1125.0,4.87,4.89,4.76,4.97,4.95,1.52
4473,31413462,1.0,1.0,1.0,1.0,1125.0,4.47,4.59,4.47,4.86,4.78,0.68
4474,31413659,1.0,1.0,,2.0,90.0,4.83,4.9,4.86,4.83,4.85,1.5
4475,31416557,1.0,1.0,2.0,3.0,1125.0,4.59,4.63,4.38,4.7,4.89,0.9
4476,31419237,1.0,1.0,1.0,2.0,1125.0,4.86,4.9,4.85,4.96,4.88,3.26
4477,31259225,1.0,1.0,1.0,1.0,90.0,4.95,5.0,4.75,4.8,4.85,0.28
4478,31259834,1.0,1.0,1.0,2.0,1125.0,4.9,4.95,4.93,4.95,4.93,2.03
4479,31571254,1.0,1.0,1.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.01
4480,31576017,1.0,2.0,,2.0,200.0,4.89,4.93,4.83,4.94,4.88,1.5
4481,31594648,1.0,1.0,1.0,2.0,1125.0,4.97,4.97,4.9,4.97,4.9,0.41
4482,31595715,3.5,2.0,,2.0,1125.0,4.5,5.0,5.0,5.0,5.0,0.03
4483,31595826,2.0,2.0,,5.0,1125.0,4.77,4.73,4.73,4.95,5.0,0.31
4484,31600675,1.0,1.0,1.0,3.0,1125.0,4.99,4.96,4.95,4.98,4.95,1.75
4485,31615793,1.0,1.0,1.0,1.0,1125.0,4.96,5.0,4.92,5.0,5.0,0.34
4486,31419597,1.0,1.0,1.0,1.0,1125.0,4.84,4.87,4.73,4.92,4.85,1.29
4487,31436672,1.0,2.0,2.0,3.0,1125.0,4.72,4.81,4.64,4.93,4.97,1.55
4488,31438579,1.0,2.0,2.0,1.0,35.0,4.72,4.81,4.64,4.93,4.97,1.55
4489,31442227,1.0,2.0,2.0,3.0,30.0,4.74,4.74,4.7,4.78,4.78,0.37
4490,31444436,1.0,2.0,2.0,2.0,1125.0,4.74,4.74,4.7,4.78,4.78,0.37
4491,31444567,1.0,2.0,1.0,,1125.0,5.0,5.0,5.0,5.0,5.0,0.01
4492,31446296,0.0,1.0,1.0,1.0,15.0,4.84,4.81,4.72,4.69,4.83,0.99
4493,31446333,1.0,1.0,2.0,1.0,1125.0,4.88,4.88,4.83,4.93,4.88,1.01
4494,31456415,1.0,1.0,2.0,1.0,1125.0,4.75,5.0,5.0,5.0,4.5,0.06
4495,31466475,1.0,1.0,1.0,2.0,3.0,4.69,4.85,4.73,4.77,4.81,0.36
4496,31467747,1.0,1.0,1.0,1.0,360.0,4.58,4.6,4.44,4.9,4.92,1.01
4497,31616185,2.5,3.0,3.0,2.0,60.0,4.95,4.94,4.86,5.0,4.68,1.08
4498,31619898,2.5,1.0,3.0,,1125.0,5.0,5.0,4.8,4.93,5.0,0.21
4499,31620086,2.5,2.0,3.0,3.0,1125.0,4.9,4.95,4.86,5.0,5.0,0.29
4500,31620707,2.0,2.0,3.0,2.0,60.0,5.0,4.91,4.91,5.0,5.0,0.15
4501,31627150,1.0,0.0,1.0,2.0,1125.0,4.96,4.88,4.96,4.92,4.96,0.37
4502,31627198,1.0,1.0,1.0,1.0,1125.0,4.9,4.95,4.81,4.96,4.9,1.3
4503,31629589,1.0,1.0,1.0,2.0,7.0,4.5,,5.0,5.0,5.0,0.06
4504,31639592,1.0,1.0,3.0,2.0,1125.0,4.5,4.5,4.75,4.75,4.5,0.11
4505,31640050,1.5,1.0,1.0,3.0,1125.0,4.7,4.85,4.9,4.75,4.65,0.34
4506,31467881,2.0,2.0,,2.0,1125.0,4.83,4.83,4.5,4.91,4.96,1.41
4507,31468017,1.0,1.0,1.0,1.0,1125.0,4.67,4.67,4.46,4.87,4.95,1.38
4508,31468145,1.0,1.0,1.0,1.0,360.0,4.58,4.65,4.54,4.81,5.0,0.81
4509,31469254,1.5,1.0,1.0,2.0,1125.0,4.75,4.82,4.59,4.7,4.97,1.29
4510,31469627,2.0,1.0,1.0,,180.0,4.75,4.82,4.59,4.7,4.97,1.29
4511,31469636,2.0,,,,180.0,5.0,5.0,5.0,5.0,5.0,0.01
4512,31495094,1.0,1.0,1.0,,90.0,5.0,5.0,5.0,5.0,5.0,0.08
4513,31495700,1.0,2.0,3.0,,1125.0,5.0,5.0,5.0,5.0,5.0,0.08
4514,31496752,1.0,1.0,1.0,1.3,365.0,4.89,4.94,4.97,4.94,4.83,3.66
4515,31508253,1.0,1.0,1.0,1.0,1125.0,4.64,4.82,4.64,4.73,4.91,0.15
4516,31511679,1.0,1.0,1.0,1.0,1125.0,4.4,4.51,4.58,4.74,4.69,1.25
4517,31645168,1.5,1.0,3.0,3.0,1125.0,4.89,4.89,4.88,4.97,4.96,2.85
4518,31650078,1.0,1.0,1.0,1.0,365.0,4.6,4.75,4.78,4.86,4.84,2.44
4519,31654252,1.0,1.0,2.0,1.0,8.0,4.82,4.84,4.77,4.92,4.94,5.33
4520,31662783,1.0,2.0,3.0,3.0,1125.0,4.74,4.67,4.49,4.91,4.56,0.69
4521,31663269,0.5,1.0,1.0,1.0,365.0,4.54,4.71,4.78,4.71,4.79,0.39
4522,31663927,1.5,2.0,2.0,1.0,1125.0,4.7,4.7,4.65,4.85,5.0,0.28
4523,31666288,1.5,1.0,2.0,2.0,1125.0,4.4,4.62,4.59,4.78,4.91,1.92
4524,31667129,3.0,2.0,3.0,5.0,1125.0,4.88,4.9,4.9,4.83,4.9,0.84
4525,31671820,1.0,1.0,1.0,,1125.0,5.0,5.0,4.83,5.0,5.0,0.18
4526,31675437,1.0,2.0,1.0,1.0,1125.0,4.69,4.78,4.73,4.85,4.88,2.24
4527,31513897,1.0,1.0,1.0,1.0,15.0,4.67,4.74,4.59,4.82,4.96,2.87
4528,31515786,1.0,1.0,1.0,1.0,1125.0,4.89,4.84,4.93,4.96,4.98,0.76
4529,31516041,2.0,2.0,3.0,2.0,1125.0,4.73,4.74,4.72,4.81,4.94,2.24
4530,31517259,1.0,1.0,1.0,3.0,1125.0,4.77,4.81,4.81,4.77,4.81,0.37
4531,31525431,2.5,2.0,1.0,2.0,1125.0,4.97,4.97,4.85,4.92,4.81,0.94
4532,31534095,1.0,1.0,1.0,2.0,1125.0,4.86,4.89,4.93,4.93,4.95,2.46
4533,31537704,1.0,1.0,1.0,1.0,15.0,4.84,4.83,4.88,4.91,4.91,5.28
4534,31540997,1.0,3.0,,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.11
4535,31544154,1.0,1.0,1.0,1.0,1125.0,4.96,4.91,4.89,4.91,4.87,0.64
4536,31676398,1.0,1.0,2.0,2.0,1125.0,4.9,4.92,4.91,4.94,4.72,4.09
4537,31678796,1.0,2.0,3.0,1.0,1125.0,4.83,4.88,4.71,4.87,4.74,2.47
4538,31684258,1.5,2.0,2.0,1.0,1125.0,4.9,4.82,4.92,4.9,4.83,1.0
4539,31688960,1.0,1.0,2.0,1.0,1125.0,4.53,4.6,4.67,4.79,4.75,3.04
4540,31693369,1.0,2.0,2.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.11
4541,31695702,1.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,0.11
4542,31696070,1.0,1.0,1.0,2.0,1125.0,4.87,4.9,4.89,4.99,4.99,0.99
4543,31544527,1.0,,1.0,1.0,1125.0,5.0,5.0,5.0,4.8,5.0,0.07
4544,31555256,0.0,1.0,1.0,1.0,1125.0,4.94,4.91,4.94,4.83,4.75,
4545,31561746,1.0,1.0,1.0,,1125.0,4.75,4.7,4.6,4.95,4.75,0.28
4546,31567480,1.0,2.0,2.0,,1125.0,4.83,4.94,4.78,4.83,4.67,0.25
4547,31569563,1.0,1.0,1.0,1.0,10.0,4.91,4.93,4.97,4.91,4.79,3.19
4548,31962980,2.0,3.0,,2.0,1125.0,4.86,4.89,4.89,4.88,4.74,2.81
4549,31963833,1.0,1.0,2.0,5.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.08
4550,31964142,1.0,1.0,2.0,1.0,1125.0,4.75,4.79,4.57,4.86,4.86,0.83
4551,31706262,2.0,2.0,3.0,3.0,1125.0,4.9,4.96,4.82,4.96,4.99,2.33
4552,31710646,1.0,1.0,1.0,2.0,1125.0,4.57,4.65,4.46,4.83,4.96,2.87
4553,31713945,1.0,1.0,1.0,2.0,30.0,4.97,5.0,4.89,5.0,5.0,0.51
4554,31715112,1.0,1.0,1.0,,1125.0,4.83,4.92,4.92,4.92,4.83,0.17
4555,31715417,1.0,1.0,1.0,1.0,1125.0,4.66,4.79,4.82,4.82,4.93,0.99
4556,31715905,1.0,1.0,1.0,1.0,1125.0,4.75,4.84,4.96,4.97,4.99,0.96
4557,31716390,1.0,1.0,1.0,1.0,1125.0,4.85,4.9,4.87,4.95,4.98,1.85
4558,31717074,1.0,1.0,1.0,1.0,1125.0,4.82,4.82,4.87,4.97,4.98,1.23
4559,31717145,2.5,2.0,2.0,3.0,1125.0,5.0,4.67,4.67,5.0,5.0,0.11
